,date,well_id,water_level,temperature,precipitation,wind_speed
76155,2012-12-21,TQ25/86,97.95,4.8192496,4.7000003,6.583395
76156,2012-12-21,TR14/9,68.07,4.8192496,4.7000003,6.583395
76157,2012-12-21,ST07/10,82.15,4.8192496,4.7000003,6.583395
76158,2012-12-21,NY63/2,131.65,4.8192496,4.7000003,6.583395
76159,2012-12-21,SU01/5B,96.32,4.8192496,4.7000003,6.583395
76160,2012-12-22,SJ15/13,80.0,5.765084,10.299999,15.961715
76161,2012-12-22,NH95/17,29.573,5.765084,10.299999,15.961715
76162,2012-12-22,NY63/2,131.62,5.765084,10.299999,15.961715
76163,2012-12-22,TR14/9,68.51,5.765084,10.299999,15.961715
76164,2012-12-22,SU71/23,58.68,5.765084,10.299999,15.961715
76165,2012-12-22,SU81/1,69.89,5.765084,10.299999,15.961715
76166,2012-12-22,NO20/14,38.188,5.765084,10.299999,15.961715
76167,2012-12-22,SU01/5B,98.29,5.765084,10.299999,15.961715
76168,2012-12-22,ST07/10,85.09,5.765084,10.299999,15.961715
76169,2012-12-22,SN00/11,14.61,5.765084,10.299999,15.961715
76170,2012-12-22,ID30/1,117.29,5.765084,10.299999,15.961715
76171,2012-12-22,SY68/34,71.49,5.765084,10.299999,15.961715
76172,2012-12-22,TQ25/86,98.15,5.765084,10.299999,15.961715
76173,2012-12-23,SU81/1,71.7,7.7838345,4.6,28.798048
76174,2012-12-23,SY68/34,71.51,7.7838345,4.6,28.798048
76175,2012-12-23,NY63/2,131.75,7.7838345,4.6,28.798048
76176,2012-12-23,ST07/10,89.2,7.7838345,4.6,28.798048
76177,2012-12-23,NH95/17,29.611,7.7838345,4.6,28.798048
76178,2012-12-23,ID30/1,117.36,7.7838345,4.6,28.798048
76179,2012-12-23,SU01/5B,100.67,7.7838345,4.6,28.798048
76180,2012-12-23,SJ15/13,80.0,7.7838345,4.6,28.798048
76181,2012-12-23,TQ25/86,98.36,7.7838345,4.6,28.798048
76182,2012-12-23,SN00/11,15.1,7.7838345,4.6,28.798048
76183,2012-12-23,TR14/9,69.03,7.7838345,4.6,28.798048
76184,2012-12-23,NO20/14,38.221,7.7838345,4.6,28.798048
76185,2012-12-23,SU71/23,60.45,7.7838345,4.6,28.798048
76186,2012-12-24,SU01/5B,102.53,6.3921666,3.4999998,12.611714
76187,2012-12-24,TQ25/86,98.57,6.3921666,3.4999998,12.611714
76188,2012-12-24,ST07/10,89.56,6.3921666,3.4999998,12.611714
76189,2012-12-24,SU71/23,62.58,6.3921666,3.4999998,12.611714
76190,2012-12-24,NY63/2,131.7,6.3921666,3.4999998,12.611714
76191,2012-12-24,TR14/9,69.62,6.3921666,3.4999998,12.611714
76192,2012-12-24,SU81/1,73.49,6.3921666,3.4999998,12.611714
76193,2012-12-24,SN00/11,15.09,6.3921666,3.4999998,12.611714
76194,2012-12-24,SY68/34,71.49,6.3921666,3.4999998,12.611714
76195,2012-12-24,ID30/1,117.13,6.3921666,3.4999998,12.611714
76196,2012-12-24,NO20/14,38.273,6.3921666,3.4999998,12.611714
76197,2012-12-24,SK00/41,128.23,6.3921666,3.4999998,12.611714
76198,2012-12-24,NH95/17,29.616,6.3921666,3.4999998,12.611714
76199,2012-12-24,SJ15/13,80.02,6.3921666,3.4999998,12.611714
76200,2012-12-25,ST07/10,89.15,5.3213334,4.2000003,12.43557
76201,2012-12-25,ID30/1,116.88,5.3213334,4.2000003,12.43557
76202,2012-12-25,SU01/5B,103.51,5.3213334,4.2000003,12.43557
76203,2012-12-25,TQ25/86,99.09,5.3213334,4.2000003,12.43557
76204,2012-12-25,NO20/14,38.284,5.3213334,4.2000003,12.43557
76205,2012-12-25,TR14/9,70.26,5.3213334,4.2000003,12.43557
76206,2012-12-25,SN00/11,15.04,5.3213334,4.2000003,12.43557
76207,2012-12-25,SU71/23,63.71,5.3213334,4.2000003,12.43557
76208,2012-12-25,SJ15/13,79.99,5.3213334,4.2000003,12.43557
76209,2012-12-25,SY68/34,71.45,5.3213334,4.2000003,12.43557
76210,2012-12-25,NH95/17,29.625,5.3213334,4.2000003,12.43557
76211,2012-12-25,SU81/1,74.75,5.3213334,4.2000003,12.43557
76212,2012-12-25,NY63/2,131.8,5.3213334,4.2000003,12.43557
76213,2012-12-26,SJ15/13,79.97,4.8234167,11.299999,17.57196
76214,2012-12-26,ST07/10,88.45,4.8234167,11.299999,17.57196
76215,2012-12-26,ID30/1,116.67,4.8234167,11.299999,17.57196
76216,2012-12-26,NY63/2,131.75,4.8234167,11.299999,17.57196
76217,2012-12-26,SN00/11,14.96,4.8234167,11.299999,17.57196
76218,2012-12-26,TR14/9,70.72,4.8234167,11.299999,17.57196
76219,2012-12-26,NO20/14,38.318,4.8234167,11.299999,17.57196
76220,2012-12-26,NH95/17,29.609,4.8234167,11.299999,17.57196
76221,2012-12-26,TQ25/86,99.77,4.8234167,11.299999,17.57196
76222,2012-12-26,SU81/1,75.7,4.8234167,11.299999,17.57196
76223,2012-12-26,SY68/34,71.44,4.8234167,11.299999,17.57196
76224,2012-12-26,SU01/5B,104.03,4.8234167,11.299999,17.57196
76225,2012-12-26,SU71/23,64.97,4.8234167,11.299999,17.57196
76226,2012-12-27,SU01/5B,104.44,3.6171665,13.499999,12.2925
76227,2012-12-27,SU17/57,142.94,3.6171665,13.499999,12.2925
76228,2012-12-27,ST07/10,88.05,3.6171665,13.499999,12.2925
76229,2012-12-27,SN00/11,14.91,3.6171665,13.499999,12.2925
76230,2012-12-27,NY63/2,131.79,3.6171665,13.499999,12.2925
76231,2012-12-27,ID30/1,117.77,3.6171665,13.499999,12.2925
76232,2012-12-27,TA10/63,18.19,3.6171665,13.499999,12.2925
76233,2012-12-27,NH95/17,29.594,3.6171665,13.499999,12.2925
76234,2012-12-27,TL33/67,80.42,3.6171665,13.499999,12.2925
76235,2012-12-27,TR14/9,71.18,3.6171665,13.499999,12.2925
76236,2012-12-27,SU71/23,66.29,3.6171665,13.499999,12.2925
76237,2012-12-27,NO20/14,38.39,3.6171665,13.499999,12.2925
76238,2012-12-27,SY68/34,71.43,3.6171665,13.499999,12.2925
76239,2012-12-27,SJ15/13,79.94,3.6171665,13.499999,12.2925
76240,2012-12-27,SP00/62,103.32,3.6171665,13.499999,12.2925
76241,2012-12-27,SU81/1,76.25,3.6171665,13.499999,12.2925
76242,2012-12-27,TQ25/86,100.13,3.6171665,13.499999,12.2925
76243,2012-12-28,SU01/5B,104.69,7.592167,3.3999999,27.296806
76244,2012-12-28,SJ15/13,79.96,7.592167,3.3999999,27.296806
76245,2012-12-28,ST07/10,88.05,7.592167,3.3999999,27.296806
76246,2012-12-28,TR14/9,71.7,7.592167,3.3999999,27.296806
76247,2012-12-28,NY63/2,131.7,7.592167,3.3999999,27.296806
76248,2012-12-28,SY68/34,71.4,7.592167,3.3999999,27.296806
76249,2012-12-28,NO20/14,38.36,7.592167,3.3999999,27.296806
76250,2012-12-28,NH95/17,29.619,7.592167,3.3999999,27.296806
76251,2012-12-28,ID30/1,117.48,7.592167,3.3999999,27.296806
76252,2012-12-28,TQ25/86,100.42,7.592167,3.3999999,27.296806
76253,2012-12-28,SU71/23,66.9,7.592167,3.3999999,27.296806
76254,2012-12-28,SU81/1,76.52,7.592167,3.3999999,27.296806
76255,2012-12-28,SN00/11,14.94,7.592167,3.3999999,27.296806
76256,2012-12-29,SU01/5B,104.68,7.19425,13.200001,22.923548
76257,2012-12-29,SJ15/13,80.0,7.19425,13.200001,22.923548
76258,2012-12-29,ST07/10,88.26,7.19425,13.200001,22.923548
76259,2012-12-29,ID30/1,117.26,7.19425,13.200001,22.923548
76260,2012-12-29,SU81/1,76.69,7.19425,13.200001,22.923548
76261,2012-12-29,NO20/14,38.334,7.19425,13.200001,22.923548
76262,2012-12-29,NY63/2,131.83,7.19425,13.200001,22.923548
76263,2012-12-29,SU71/23,67.13,7.19425,13.200001,22.923548
76264,2012-12-29,TR14/9,72.14,7.19425,13.200001,22.923548
76265,2012-12-29,SY68/34,71.39,7.19425,13.200001,22.923548
76266,2012-12-29,TQ25/86,100.66,7.19425,13.200001,22.923548
76267,2012-12-29,NH95/17,29.631,7.19425,13.200001,22.923548
76268,2012-12-29,SN00/11,15.02,7.19425,13.200001,22.923548
76269,2012-12-30,SN00/11,15.04,4.74425,9.4,26.892548
76270,2012-12-30,SY68/34,71.37,4.74425,9.4,26.892548
76271,2012-12-30,SU01/5B,104.52,4.74425,9.4,26.892548
76272,2012-12-30,NO20/14,38.372,4.74425,9.4,26.892548
76273,2012-12-30,ID30/1,116.96,4.74425,9.4,26.892548
76274,2012-12-30,SJ15/13,80.01,4.74425,9.4,26.892548
76275,2012-12-30,TR14/9,72.59,4.74425,9.4,26.892548
76276,2012-12-30,NY63/2,131.89,4.74425,9.4,26.892548
76277,2012-12-30,ST07/10,88.28,4.74425,9.4,26.892548
76278,2012-12-30,NH95/17,29.627,4.74425,9.4,26.892548
76279,2012-12-30,SU81/1,76.74,4.74425,9.4,26.892548
76280,2012-12-30,SU71/23,67.25,4.74425,9.4,26.892548
76281,2012-12-30,TQ25/86,100.76,4.74425,9.4,26.892548
76282,2012-12-31,SY68/34,71.38,7.167166,10.2,26.340784
76283,2012-12-31,SU71/23,67.36,7.167166,10.2,26.340784
76284,2012-12-31,SP00/62,103.26,7.167166,10.2,26.340784
76285,2012-12-31,TF03/37,21.44,7.167166,10.2,26.340784
76286,2012-12-31,TL33/67,82.2,7.167166,10.2,26.340784
76287,2012-12-31,NH95/17,29.632,7.167166,10.2,26.340784
76288,2012-12-31,SU17/57,143.51,7.167166,10.2,26.340784
76289,2012-12-31,ID30/1,116.76,7.167166,10.2,26.340784
76290,2012-12-31,ST07/10,88.16,7.167166,10.2,26.340784
76291,2012-12-31,SU81/1,76.7,7.167166,10.2,26.340784
76292,2012-12-31,NY63/2,131.89,7.167166,10.2,26.340784
76293,2012-12-31,NO20/14,38.328,7.167166,10.2,26.340784
76294,2012-12-31,SJ15/13,80.06,7.167166,10.2,26.340784
76295,2012-12-31,TQ25/86,100.98,7.167166,10.2,26.340784
76296,2012-12-31,SU01/5B,104.41,7.167166,10.2,26.340784
76297,2012-12-31,TR14/9,73.01,7.167166,10.2,26.340784
76298,2012-12-31,SN00/11,14.98,7.167166,10.2,26.340784
76299,2013-01-01,SU01/5B,104.4,3.8296673,0.4,17.542902
76300,2013-01-01,SY68/34,71.34,3.8296673,0.4,17.542902
76301,2013-01-01,SN00/11,14.92,3.8296673,0.4,17.542902
76302,2013-01-01,SJ15/13,80.02,3.8296673,0.4,17.542902
76303,2013-01-01,ST07/10,87.9,3.8296673,0.4,17.542902
76304,2013-01-01,SU71/23,67.39,3.8296673,0.4,17.542902
76305,2013-01-01,NO20/14,38.451,3.8296673,0.4,17.542902
76306,2013-01-01,NY63/2,131.94,3.8296673,0.4,17.542902
76307,2013-01-01,ID30/1,117.14,3.8296673,0.4,17.542902
76308,2013-01-01,TR14/9,73.31,3.8296673,0.4,17.542902
76309,2013-01-01,SU81/1,76.56,3.8296673,0.4,17.542902
76310,2013-01-01,NH95/17,29.603,3.8296673,0.4,17.542902
76311,2013-01-02,NO20/14,38.534,7.03175,2.3,13.713655
76312,2013-01-02,SU01/5B,104.07,7.03175,2.3,13.713655
76313,2013-01-02,SN00/11,14.81,7.03175,2.3,13.713655
76314,2013-01-02,ID30/1,116.67,7.03175,2.3,13.713655
76315,2013-01-02,TL44/12,49.21,7.03175,2.3,13.713655
76316,2013-01-02,SU81/1,76.43,7.03175,2.3,13.713655
76317,2013-01-02,SY68/34,71.32,7.03175,2.3,13.713655
76318,2013-01-02,SJ15/13,79.97,7.03175,2.3,13.713655
76319,2013-01-02,ST07/10,87.32,7.03175,2.3,13.713655
76320,2013-01-02,NH95/17,29.589,7.03175,2.3,13.713655
76321,2013-01-02,NY63/2,131.86,7.03175,2.3,13.713655
76322,2013-01-02,TR14/9,73.64,7.03175,2.3,13.713655
76323,2013-01-02,SU71/23,67.36,7.03175,2.3,13.713655
76324,2013-01-03,ID30/1,116.67,9.958833,0.3,18.770746
76325,2013-01-03,ST07/10,86.67,9.958833,0.3,18.770746
76326,2013-01-03,TF81/2A,46.8,9.958833,0.3,18.770746
76327,2013-01-03,NH95/17,29.584,9.958833,0.3,18.770746
76328,2013-01-03,TR14/9,73.98,9.958833,0.3,18.770746
76329,2013-01-03,SJ15/13,79.93,9.958833,0.3,18.770746
76330,2013-01-03,SU81/1,76.25,9.958833,0.3,18.770746
76331,2013-01-03,TL33/4,82.12,9.958833,0.3,18.770746
76332,2013-01-03,SN00/11,14.65,9.958833,0.3,18.770746
76333,2013-01-03,SU01/5B,103.76,9.958833,0.3,18.770746
76334,2013-01-03,NY63/2,131.85,9.958833,0.3,18.770746
76335,2013-01-03,NO20/14,38.585,9.958833,0.3,18.770746
76336,2013-01-03,SY68/34,71.3,9.958833,0.3,18.770746
76337,2013-01-03,SU71/23,67.27,9.958833,0.3,18.770746
76338,2013-01-04,ST07/10,85.92,8.502584,0.0,16.735987
76339,2013-01-04,TR14/9,74.33,8.502584,0.0,16.735987
76340,2013-01-04,NY63/2,131.81,8.502584,0.0,16.735987
76341,2013-01-04,SJ15/13,79.92,8.502584,0.0,16.735987
76342,2013-01-04,SU71/23,67.16,8.502584,0.0,16.735987
76343,2013-01-04,NO20/14,38.62,8.502584,0.0,16.735987
76344,2013-01-04,NH95/17,29.567,8.502584,0.0,16.735987
76345,2013-01-04,SY68/34,71.28,8.502584,0.0,16.735987
76346,2013-01-04,SU81/1,76.09,8.502584,0.0,16.735987
76347,2013-01-04,SU01/5B,103.39,8.502584,0.0,16.735987
76348,2013-01-04,ID30/1,116.46,8.502584,0.0,16.735987
76349,2013-01-04,TV59/7C,3.65,8.502584,0.0,16.735987
76350,2013-01-05,SY68/34,71.24,8.560917,0.1,15.793413
76351,2013-01-05,NY63/2,131.83,8.560917,0.1,15.793413
76352,2013-01-05,NH95/17,29.578,8.560917,0.1,15.793413
76353,2013-01-05,ID30/1,116.3,8.560917,0.1,15.793413
76354,2013-01-05,ST07/10,85.09,8.560917,0.1,15.793413
76355,2013-01-05,TR14/9,74.67,8.560917,0.1,15.793413
76356,2013-01-05,SU71/23,67.02,8.560917,0.1,15.793413
76357,2013-01-05,SJ15/13,79.93,8.560917,0.1,15.793413
76358,2013-01-05,NO20/14,38.602,8.560917,0.1,15.793413
76359,2013-01-05,SN00/11,14.3,8.560917,0.1,15.793413
76360,2013-01-05,SU81/1,75.9,8.560917,0.1,15.793413
76361,2013-01-05,SU01/5B,103.02,8.560917,0.1,15.793413
76362,2013-01-06,SU71/23,66.77,7.5484166,0.0,9.917562
76363,2013-01-06,SN00/11,14.12,7.5484166,0.0,9.917562
76364,2013-01-06,ST07/10,84.17,7.5484166,0.0,9.917562
76365,2013-01-06,SU81/1,75.67,7.5484166,0.0,9.917562
76366,2013-01-06,SY68/34,71.2,7.5484166,0.0,9.917562
76367,2013-01-06,NH95/17,29.58,7.5484166,0.0,9.917562
76368,2013-01-06,NY63/2,131.87,7.5484166,0.0,9.917562
76369,2013-01-06,SJ15/13,79.94,7.5484166,0.0,9.917562
76370,2013-01-06,TR14/9,74.99,7.5484166,0.0,9.917562
76371,2013-01-06,SU01/5B,102.64,7.5484166,0.0,9.917562
76372,2013-01-06,ID30/1,116.2,7.5484166,0.0,9.917562
76373,2013-01-06,NO20/14,38.597,7.5484166,0.0,9.917562
76374,2013-01-07,ST07/10,83.23,8.210917,2.1000001,14.341107
76375,2013-01-07,SU71/23,66.46,8.210917,2.1000001,14.341107
76376,2013-01-07,NY63/2,131.9,8.210917,2.1000001,14.341107
76377,2013-01-07,TR14/9,75.28,8.210917,2.1000001,14.341107
76378,2013-01-07,NO20/14,38.534,8.210917,2.1000001,14.341107
76379,2013-01-07,SN00/11,13.97,8.210917,2.1000001,14.341107
76380,2013-01-07,ID30/1,116.4,8.210917,2.1000001,14.341107
76381,2013-01-07,SU81/1,75.46,8.210917,2.1000001,14.341107
76382,2013-01-07,SU01/5B,102.24,8.210917,2.1000001,14.341107
76383,2013-01-07,SY68/34,71.16,8.210917,2.1000001,14.341107
76384,2013-01-07,SJ15/13,79.96,8.210917,2.1000001,14.341107
76385,2013-01-07,NH95/17,29.588,8.210917,2.1000001,14.341107
76386,2013-01-08,ID30/1,116.47,8.285917,1.2,12.2402
76387,2013-01-08,NH95/17,29.589,8.285917,1.2,12.2402
76388,2013-01-08,NO20/14,38.543,8.285917,1.2,12.2402
76389,2013-01-08,TR14/9,75.6,8.285917,1.2,12.2402
76390,2013-01-08,NY63/2,131.92,8.285917,1.2,12.2402
76391,2013-01-08,SY68/34,71.15,8.285917,1.2,12.2402
76392,2013-01-08,SU81/1,75.2,8.285917,1.2,12.2402
76393,2013-01-08,SU71/23,66.17,8.285917,1.2,12.2402
76394,2013-01-08,SJ15/13,79.94,8.285917,1.2,12.2402
76395,2013-01-08,SU01/5B,101.81,8.285917,1.2,12.2402
76396,2013-01-08,SN00/11,13.83,8.285917,1.2,12.2402
76397,2013-01-08,ST07/10,82.11,8.285917,1.2,12.2402
76398,2013-01-08,TQ25/86,101.0,8.285917,1.2,12.2402
76399,2013-01-09,SP00/62,102.77,3.0692503,0.0,7.4850802
76400,2013-01-09,TR14/9,75.8,3.0692503,0.0,7.4850802
76401,2013-01-09,ID30/1,116.44,3.0692503,0.0,7.4850802
76402,2013-01-09,SU81/1,74.84,3.0692503,0.0,7.4850802
76403,2013-01-09,SN00/11,13.33,3.0692503,0.0,7.4850802
76404,2013-01-09,NO20/14,38.591,3.0692503,0.0,7.4850802
76405,2013-01-09,NH95/17,29.582,3.0692503,0.0,7.4850802
76406,2013-01-09,ST07/10,80.7,3.0692503,0.0,7.4850802
76407,2013-01-09,SU17/57,143.87,3.0692503,0.0,7.4850802
76408,2013-01-09,SJ15/13,79.96,3.0692503,0.0,7.4850802
76409,2013-01-09,TQ25/86,100.99,3.0692503,0.0,7.4850802
76410,2013-01-09,NY63/2,131.9,3.0692503,0.0,7.4850802
76411,2013-01-09,SU01/5B,101.36,3.0692503,0.0,7.4850802
76412,2013-01-09,SY68/34,71.12,3.0692503,0.0,7.4850802
76413,2013-01-09,SU71/23,65.81,3.0692503,0.0,7.4850802
76414,2013-01-09,TL33/67,82.61,3.0692503,0.0,7.4850802
76415,2013-01-10,ID30/1,116.38,1.7775835,0.0,2.510059
76416,2013-01-10,NY63/2,131.91,1.7775835,0.0,2.510059
76417,2013-01-10,SU81/1,74.47,1.7775835,0.0,2.510059
76418,2013-01-10,SJ15/13,79.95,1.7775835,0.0,2.510059
76419,2013-01-10,TR14/9,76.04,1.7775835,0.0,2.510059
76420,2013-01-10,ST07/10,79.38,1.7775835,0.0,2.510059
76421,2013-01-10,SN00/11,13.58,1.7775835,0.0,2.510059
76422,2013-01-10,NO20/14,38.574,1.7775835,0.0,2.510059
76423,2013-01-10,SY68/34,71.09,1.7775835,0.0,2.510059
76424,2013-01-10,NH95/17,29.587,1.7775835,0.0,2.510059
76425,2013-01-10,SU01/5B,100.91,1.7775835,0.0,2.510059
76426,2013-01-10,TQ25/86,100.97,1.7775835,0.0,2.510059
76427,2013-01-10,SU71/23,65.45,1.7775835,0.0,2.510059
76428,2013-01-11,NH95/17,29.599,2.9088328,0.0,5.027903
76429,2013-01-11,SU01/5B,100.46,2.9088328,0.0,5.027903
76430,2013-01-11,SU81/1,74.18,2.9088328,0.0,5.027903
76431,2013-01-11,TQ25/86,100.94,2.9088328,0.0,5.027903
76432,2013-01-11,ST07/10,78.25,2.9088328,0.0,5.027903
76433,2013-01-11,SY68/34,71.06,2.9088328,0.0,5.027903
76434,2013-01-11,TL33/67,83.74,2.9088328,0.0,5.027903
76435,2013-01-11,SU71/23,65.0,2.9088328,0.0,5.027903
76436,2013-01-11,SJ15/13,79.94,2.9088328,0.0,5.027903
76437,2013-01-11,TR14/9,76.26,2.9088328,0.0,5.027903
76438,2013-01-11,NO20/14,38.549,2.9088328,0.0,5.027903
76439,2013-01-11,SN00/11,13.47,2.9088328,0.0,5.027903
76440,2013-01-11,NY63/2,131.91,2.9088328,0.0,5.027903
76441,2013-01-11,ID30/1,116.25,2.9088328,0.0,5.027903
76442,2013-01-12,SU71/23,64.56,1.9525834,0.0,12.094031
76443,2013-01-12,TQ25/86,100.9,1.9525834,0.0,12.094031
76444,2013-01-12,NY63/2,131.91,1.9525834,0.0,12.094031
76445,2013-01-12,SJ15/13,79.93,1.9525834,0.0,12.094031
76446,2013-01-12,ID30/1,116.16,1.9525834,0.0,12.094031
76447,2013-01-12,SY68/34,71.1,1.9525834,0.0,12.094031
76448,2013-01-12,ST07/10,77.5,1.9525834,0.0,12.094031
76449,2013-01-12,NO20/14,38.563,1.9525834,0.0,12.094031
76450,2013-01-12,NH95/17,29.6,1.9525834,0.0,12.094031
76451,2013-01-12,SN00/11,13.38,1.9525834,0.0,12.094031
76452,2013-01-12,TR14/9,76.44,1.9525834,0.0,12.094031
76453,2013-01-12,SU01/5B,100.03,1.9525834,0.0,12.094031
76454,2013-01-12,SU81/1,73.73,1.9525834,0.0,12.094031
76455,2013-01-13,NY63/2,131.88,0.3567501,1.7,6.963867
76456,2013-01-13,NH95/17,29.601,0.3567501,1.7,6.963867
76457,2013-01-13,SJ15/13,79.92,0.3567501,1.7,6.963867
76458,2013-01-13,SY68/34,71.05,0.3567501,1.7,6.963867
76459,2013-01-13,SU71/23,64.15,0.3567501,1.7,6.963867
76460,2013-01-13,NO20/14,38.576,0.3567501,1.7,6.963867
76461,2013-01-13,TR14/9,76.66,0.3567501,1.7,6.963867
76462,2013-01-13,ST07/10,77.12,0.3567501,1.7,6.963867
76463,2013-01-13,ID30/1,116.11,0.3567501,1.7,6.963867
76464,2013-01-13,SU81/1,73.34,0.3567501,1.7,6.963867
76465,2013-01-13,TQ25/86,100.86,0.3567501,1.7,6.963867
76466,2013-01-13,SN00/11,13.27,0.3567501,1.7,6.963867
76467,2013-01-13,SU01/5B,99.58,0.3567501,1.7,6.963867
76468,2013-01-14,SJ15/13,79.96,1.0838333,3.3,10.270508
76469,2013-01-14,SN00/11,13.19,1.0838333,3.3,10.270508
76470,2013-01-14,NY63/2,131.89,1.0838333,3.3,10.270508
76471,2013-01-14,TR14/9,76.81,1.0838333,3.3,10.270508
76472,2013-01-14,ID30/1,116.06,1.0838333,3.3,10.270508
76473,2013-01-14,NO20/14,38.515,1.0838333,3.3,10.270508
76474,2013-01-14,ST07/10,76.65,1.0838333,3.3,10.270508
76475,2013-01-14,SU71/23,63.77,1.0838333,3.3,10.270508
76476,2013-01-14,SY68/34,71.05,1.0838333,3.3,10.270508
76477,2013-01-14,SU81/1,72.87,1.0838333,3.3,10.270508
76478,2013-01-14,TQ25/86,100.84,1.0838333,3.3,10.270508
76479,2013-01-14,SU01/5B,99.17,1.0838333,3.3,10.270508
76480,2013-01-14,NH95/17,29.61,1.0838333,3.3,10.270508
76481,2013-01-15,SJ15/13,79.98,-0.94116664,0.0,6.4685783
76482,2013-01-15,ID30/1,116.03,-0.94116664,0.0,6.4685783
76483,2013-01-15,SU71/23,63.38,-0.94116664,0.0,6.4685783
76484,2013-01-15,NY63/2,131.93,-0.94116664,0.0,6.4685783
76485,2013-01-15,SN00/11,13.12,-0.94116664,0.0,6.4685783
76486,2013-01-15,TR14/9,76.93,-0.94116664,0.0,6.4685783
76487,2013-01-15,NH95/17,29.606,-0.94116664,0.0,6.4685783
76488,2013-01-15,NO20/14,38.539,-0.94116664,0.0,6.4685783
76489,2013-01-15,SU01/5B,98.76,-0.94116664,0.0,6.4685783
76490,2013-01-15,ST07/10,76.14,-0.94116664,0.0,6.4685783
76491,2013-01-15,SU81/1,72.41,-0.94116664,0.0,6.4685783
76492,2013-01-15,SY68/34,71.04,-0.94116664,0.0,6.4685783
76493,2013-01-15,TQ25/86,100.78,-0.94116664,0.0,6.4685783
76494,2013-01-16,SU71/23,63.01,-1.8599167,0.0,7.4005485
76495,2013-01-16,SJ15/13,79.97,-1.8599167,0.0,7.4005485
76496,2013-01-16,SP00/62,102.47,-1.8599167,0.0,7.4005485
76497,2013-01-16,SY68/34,71.02,-1.8599167,0.0,7.4005485
76498,2013-01-16,NO20/14,38.553,-1.8599167,0.0,7.4005485
76499,2013-01-16,ID30/1,115.98,-1.8599167,0.0,7.4005485
76500,2013-01-16,NY63/2,131.89,-1.8599167,0.0,7.4005485
76501,2013-01-16,TR14/9,77.02,-1.8599167,0.0,7.4005485
76502,2013-01-16,NH95/17,29.608,-1.8599167,0.0,7.4005485
76503,2013-01-16,SN00/11,13.05,-1.8599167,0.0,7.4005485
76504,2013-01-16,TQ25/86,100.71,-1.8599167,0.0,7.4005485
76505,2013-01-16,SU81/1,72.0,-1.8599167,0.0,7.4005485
76506,2013-01-16,ST07/10,75.52,-1.8599167,0.0,7.4005485
76507,2013-01-16,SU17/57,143.57,-1.8599167,0.0,7.4005485
76508,2013-01-16,SU01/5B,98.35,-1.8599167,0.0,7.4005485
76509,2013-01-17,ID30/1,116.08,-0.4265833,0.0,12.465216
76510,2013-01-17,SN00/11,12.98,-0.4265833,0.0,12.465216
76511,2013-01-17,NH95/17,29.6,-0.4265833,0.0,12.465216
76512,2013-01-17,TQ25/86,100.64,-0.4265833,0.0,12.465216
76513,2013-01-17,ST07/10,74.89,-0.4265833,0.0,12.465216
76514,2013-01-17,SU81/1,71.57,-0.4265833,0.0,12.465216
76515,2013-01-17,NO20/14,38.558,-0.4265833,0.0,12.465216
76516,2013-01-17,SU71/23,62.67,-0.4265833,0.0,12.465216
76517,2013-01-17,SU01/5B,97.97,-0.4265833,0.0,12.465216
76518,2013-01-17,TR14/9,77.19,-0.4265833,0.0,12.465216
76519,2013-01-17,NY63/2,131.86,-0.4265833,0.0,12.465216
76520,2013-01-17,TL33/67,85.33,-0.4265833,0.0,12.465216
76521,2013-01-17,SY68/34,71.01,-0.4265833,0.0,12.465216
76522,2013-01-17,SJ15/13,79.98,-0.4265833,0.0,12.465216
76523,2013-01-18,SU71/23,62.28,-0.54741657,0.1,21.915546
76524,2013-01-18,SU01/5B,97.64,-0.54741657,0.1,21.915546
76525,2013-01-18,TR14/9,77.28,-0.54741657,0.1,21.915546
76526,2013-01-18,NH95/17,29.606,-0.54741657,0.1,21.915546
76527,2013-01-18,TQ25/86,100.63,-0.54741657,0.1,21.915546
76528,2013-01-18,SU81/1,71.17,-0.54741657,0.1,21.915546
76529,2013-01-18,SJ15/13,80.01,-0.54741657,0.1,21.915546
76530,2013-01-18,ST07/10,74.37,-0.54741657,0.1,21.915546
76531,2013-01-18,SN00/11,13.25,-0.54741657,0.1,21.915546
76532,2013-01-18,NY63/2,131.88,-0.54741657,0.1,21.915546
76533,2013-01-18,ID30/1,116.44,-0.54741657,0.1,21.915546
76534,2013-01-18,NO20/14,38.531,-0.54741657,0.1,21.915546
76535,2013-01-18,SY68/34,71.01,-0.54741657,0.1,21.915546
76536,2013-01-19,SY68/34,70.99,0.19216669,0.0,13.257821
76537,2013-01-19,TQ25/86,100.58,0.19216669,0.0,13.257821
76538,2013-01-19,NH95/17,29.595,0.19216669,0.0,13.257821
76539,2013-01-19,TR14/9,77.39,0.19216669,0.0,13.257821
76540,2013-01-19,NY63/2,131.92,0.19216669,0.0,13.257821
76541,2013-01-19,NO20/14,38.479,0.19216669,0.0,13.257821
76542,2013-01-19,SU71/23,61.97,0.19216669,0.0,13.257821
76543,2013-01-19,ID30/1,116.45,0.19216669,0.0,13.257821
76544,2013-01-19,ST07/10,73.88,0.19216669,0.0,13.257821
76545,2013-01-19,SJ15/13,79.99,0.19216669,0.0,13.257821
76546,2013-01-19,SU01/5B,97.35,0.19216669,0.0,13.257821
76547,2013-01-19,SU81/1,70.83,0.19216669,0.0,13.257821
